,text
1171975,intense bombing reported in the north of kyiv   do not worry democracy and freedom will destroy fascism and imperialism  stay strong ukrainians       anonymous  oprussia  ukraine  kyev   russia  putin 
1172006,latest defence intelligence update on ukraine   everyone share and follow  please help us win the war    anonymous  oprussia  ukraine  russia  putin 
1172120,we are  anonymous   we have taken down the kremlin website in support of  oprussia   let me know if it comes back up   fuck  putin   we support the people of  ukraine   we are legion   we will not forget the lives that have been lost under putin s regime  
1172173, world leaders revel in the profound at historical moments  me from     russiaukrainewar 
1172182,a look into russian disinformation and how russia hides it   youtube and twitter need to do more than just demonetising russian state media   several steps are suggested below    russian  ukraine  russiaukraine  ukrainerussia  russiaukraineconflict
1172371,the difference between a boss and a leader   ukraine  russia 
1172400,i am currently in  kyiv  reporting  russia s war     for  while also completing my degrees for university in the u s  despite being a straight a student  my university refused to re extend the deadline  saying that it would be against  the university protocols  
1172440, ukraine has decided to completely disconnect from the power grids of  russia and  belarus after a three day test period  energy minister signed the decree 
1172474, ukraine ministry of interior asks people to turn off geolocation on their cell phones   they say  russia is beginning to track gatherings of people
1172502,warning  dont zoom if easily offended   russia  putinwarcriminal  ukraine  twittermanners pls  like  amp  rt before you steal     
1172559,ukrainian writing  welcome to hell  on street signs so that the russian soldiers will know what is waiting for them    ukraine  war  russia 
1172598,  intel and amd stop supplying microchips to  russia
1172676,well   ukraine as russian tanks roll in and bombs rain down  ukrainians urge resistance on social media  via 
1172751,captured russian soldiers ringing home    banalityofwar  russia  kyiv  russiainvadedukraine 
1172759,we need a million likes for the greatest president     he loves the country not the job    russiaukraineconflict  putin  ukraine  russia  
1173917,tweeting from the melbourne rally for peace in ukraine bigger than expected crowd       ukraine 
1174104,satellite internet access provided by spacex now active in ukraine   ukrania  ukraine  war  spacex  connectivity  internet 
1174248, russian air force strategic bombers active on hf radio    russia  russiaukrainewar  ukrania  ukrainerussia
1174786,we have been in the land of st hild for a week with children  amp  grandchildren  this was a typical day of february weather  the beauty all the more poignant for being overshadowed by the suffering of  ukraine  
1174825,video of unarmed citizens of the town of backman  forcing a russian convoy to turn around  wow   ukraine  ukraineunderattack 
1175443, ukraine  a russian bmd   airborne infantry fighting vehicle suffered an apparently dramatic cook off  unfortunately the precise location is unknown  
1175767,in  kyiv and  kharkiv regions   ru occupation forces r trying  intimidate  ukrainians  amp  free world with terrible attacks  amp  explosions which r similar to nuclear ones  blown up oil base in vasylkiv  kyiv region   amp  gas pipeline in  kharkiv   intl tribunal is waiting for putin  
1176132,who cares what stan grant thinks about  ukraine    
1176225,protestors out in st petersburg  russia for second night to say no to war in  ukraine  protests in putin s hometown continue despite mass arrests yesterday   amp  a ban   
1176246,together we stand in solidarity on the side of humanity  decency  support  love and peace against war and crueltiy        ucraina  ucraine  russiaukrainewar 
1176278,spare a thought for the people of  yemen  amp   myanmar today  and all other victims of war who are being forgotten right now because the international community is focused on  ukraine  russia  amp  our limited attention spans can only handle so much bad news 
1176303, they don t even trying that hard anymore  do you know why   because the last two years they successfully brainwashed      of the population   fakeinvason  ukraine  russia
1176433,zelenskyy  i m here  what weapons i have around here will defend our state  because our weapons are our truth  our truth is that  this is our land  our country   ukrainewar 
1177019,the sanction nobody is talking about  russian users who attempted to visit pornhub were quite literally cockblocked by a message that told them that the content has been stopped along with a ukranian flag and message of ukranian support   ukraine  ukrainerussia  ukraineinvasion 
1177763,the attacks continue    no peace   no rest   we are  anonymous  we are  oprussia 
1177876,costly for  russia if this scenario eventuates  
