,text
988709,the swedish national football team has refused to play a qualifying match for the   world cup with russia  regardless of where the game takes place    ukraine  standwithukraine
988744,this is the aftermath from russian troops that shelled in kindergarten in chernihiv  don t shoot civilians   thank you to the auther of these photos  we don t take credit for these photos    ukrainewar  ukrainerussia  ukrainecrisis  ukraineinvasion 
988758,i have cancelled the visas of the belarusian men s basketball team who were due to play in newcastle tomorrow night    the uk will not welcome the national sports teams of those countries who are complicit in putin s unprovoked and illegal invasion of  ukraine 
988862,ukrainians coming to  slovakia    get a temporary status with free health care and legal work possibility  for ukrainians public transport is free of charge  there is food and beverages at the border  help  courage  ukraine   
988962,a large action of support for  ukraine in the center of the  estonian capital  
988994,a large action of support for  ukraine in the center of the  estonian capital  
989069, mykolaiv   continuously air sirens begin in mykolaiv   russiaukrainewar  ukrainewar  kharkiv  kharkov
989183,wladimir klitschko sends a message to the world   stop the war that russia has started     wladimirklitschko  stopthewar  russia  ukraine  russiaukrainewar  russiaukraineconflict 
989215,in this dark  dark time  a glow of goodness comes from the many lawyers on twitter offering to help  refugees from  ukraine  plus individuals offering beds  bless you all 
989261,i don t recognise this country any more  shame on the electorate that voted for this  our neighbours are geographically close but miles apart when it comes to humanity   shame on us    ukraineunderattack  ukraine  breaking  bbc  pritipatel  borisjohnson  johnsonoutday  
989421,weird pet lady   booking places to stay outside of  ukraine and one  airbnb host in germany just offered me     price when she saw our  kyiv address and when i felt obligated to explain why i have so many animals with me     
989425,ukrainians coming to  slovakia    get a temporary status with free health care and legal work possibility  for ukrainians public transport is free of charge  there is food and beverages at the border  help  courage  ukraine   
989426,  your  failed to act as humanitarian  didn t grant full autonomy or freedom to dpr lpr this landed  ukraine in chaos today  he must bear full moral political responsibility for creation of circumstances that gave a chance to putin to send troops into your country 
989521, ukrainerussiawar   which country do you stand with   like for ukraine            rt for russia 
989598,fucking idiot    ukraineunderattack 
989697,don t believe one word  johnson s goal is to create food crises  diseases and wars  ukraine 
989942,   poland is in favor of  ukraine s fast track accession to the  eu 
989943,the  stop the war  protests taking place in moscow are seen quite rightly as a great reaction to  ukrainewar  so why is  threatening to suspend labour mps who are supporting  stop the war  protests in london 
989944,president zelenskyy in november   signed a huge new law for animal welfare in  ukraine    law   helps protect farm  wild and companion animals  he is a good man fighting for freedom in the face of most evil despot in world  istandwithukraine 
990052,moments when a russian living in ukraine gets angry with russian soldiers    i m russian too  and i live here  fighting your own brothers     ukraine  russia  putin  nato  kyiv  kiev  ukraineunderattack  kyiv 
990170,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
990209,small story from moscow  a woman says her boss has spent the day getting employees out of jail after they went to the protest against  russia s invasion of  ukraine  her   year old father   russian  with health problems   is talking about going to the front to fight for ukraine 
990280,     you danced to  putin s tune  you gave him the green light  you broke european unity and weakened european resistance  you sucked up to his patsy  trump   historians will judge you and your fellow travellers very  very harshly indeed   ukraine  brexit  tories 
990631, ukraine    fight with the russian occupier on the outskirts of ivankov    russia  ukrainerussia  ivankov 
990817,   russian politicians break ranks with  putin to condemn invasion of  ukraine  
991123,just a reminder this image is banned in russia   ukraine  putin 
991394,   such an idyllic scene  so more peace than war   ukraine  russiaukrainewar 
991636,there is difference between  and  putin and that is   putin is powerful but  is a braveheart  and  for those spineless leaders who consider thierselves worldleaders while watching this massacre in  ukraine 
991950,russian apc ambushed by molotov cocktails in   kharkov eastern  ukraine  russiaukrainewar  russia 
991962, ukrainians are strong  but we need help from  nato and all of the world  russian pigs go home      stoprussia stop  worldwar    ukraine      swiftban  russiaukrainewar 
991968,during the  russiaukrainewar all my writing profits will be donated to the  redcross to help those displaced by war   slavaukraini      
992171,sounds of heavy bombings coming from that direction north of  kyiv  ukraine  russia  war 
992246,an emotional address from the president of  ukraine today  calling his people  heros   amp  asking those who have left  to return to help fight putin  also confirmed that the russian military arrested have said they don t understand why they are fighting 
